product_id,product_category,base_price,competitor_price,demand_level,inventory_level,customer_traffic,time_of_day,day_of_week,season,is_peak,discount_pct,units_sold,revenue,optimal_price
PROD-01724,Books,27.57,28.5,7.0,452.0,242.0,Afternoon,Thursday,Winter,1,34.06,5,161.25,32.25
PROD-01725,Sports,87.98,76.63,32.0,185.0,3513.0,Night,Wednesday,Winter,1,3.37,24,3341.76,139.24
PROD-01726,Books,45.74,43.5,66.0,43.0,679.0,Night,Monday,Summer,1,4.37,49,4121.39,84.11
PROD-01727,Beauty,119.86,130.8,70.0,44.0,4490.0,Afternoon,Wednesday,Summer,1,30.48,28,7820.96,279.32
PROD-01728,Sports,76.25,70.74,74.0,163.0,2524.0,Evening,Sunday,Spring,1,23.22,42,5856.48,139.44
PROD-01729,Home & Kitchen,214.92,221.71,99.0,232.0,499.0,Morning,Friday,Summer,1,15.26,67,25470.05,380.15
PROD-01730,Electronics,1092.9,1063.41,68.0,264.0,3744.0,Morning,Monday,Autumn,0,22.72,49,87937.85,1794.65
PROD-01731,Books,5.15,4.87,60.0,152.0,3758.0,Evening,Sunday,Autumn,1,32.72,38,344.66,9.07
PROD-01732,Beauty,51.83,58.3,36.0,177.0,2347.0,Afternoon,Wednesday,Summer,1,3.48,20,1774.4,88.72
PROD-01733,Books,35.53,33.86,40.0,142.0,1586.0,Afternoon,Friday,Spring,0,8.53,33,1740.42,52.74
PROD-01734,Beauty,56.77,52.29,83.0,259.0,135.0,Morning,Monday,Spring,0,30.11,58,4616.8,79.6
PROD-01735,Beauty,48.09,53.99,49.0,348.0,4544.0,Night,Wednesday,Spring,0,27.32,36,2926.08,81.28
PROD-01736,Books,30.3,32.54,72.0,22.0,962.0,Afternoon,Saturday,Spring,1,34.8,44,2694.56,61.24
PROD-01737,Sports,93.07,98.15,16.0,239.0,4221.0,Afternoon,Wednesday,Spring,0,10.99,11,1607.32,146.12
PROD-01738,Electronics,729.63,631.02,17.0,324.0,2964.0,Afternoon,Tuesday,Autumn,0,33.07,14,13666.38,976.17
PROD-01739,Electronics,906.7,806.38,25.0,336.0,3441.0,Afternoon,Monday,Winter,1,12.03,21,27037.29,1287.49
PROD-01740,Fashion,152.32,158.64,23.0,282.0,3486.0,Evening,Sunday,Winter,1,25.03,17,4191.35,246.55
PROD-01741,Home & Kitchen,73.76,67.33,62.0,263.0,4297.0,Night,Saturday,Autumn,1,30.9,42,5476.38,130.39
PROD-01742,Books,51.44,47.21,65.0,340.0,215.0,Evening,Monday,Summer,1,5.98,48,3598.08,74.96
PROD-01743,Home & Kitchen,112.24,121.64,58.0,189.0,4956.0,Morning,Sunday,Winter,1,7.2,33,7648.74,231.78
PROD-01744,Electronics,964.81,902.85,32.0,284.0,264.0,Night,Saturday,Spring,1,20.33,25,32968.5,1318.74
PROD-01745,Fashion,102.93,89.7,59.0,160.0,4995.0,Afternoon,Wednesday,Autumn,0,29.53,41,7022.07,171.27
PROD-01746,Beauty,119.59,102.96,16.0,219.0,1343.0,Morning,Friday,Winter,1,2.76,12,1922.04,160.17
PROD-01747,Beauty,38.88,38.22,49.0,62.0,4236.0,Morning,Tuesday,Autumn,0,29.78,27,2017.71,74.73
PROD-01748,Home & Kitchen,117.73,121.87,19.0,175.0,463.0,Night,Tuesday,Summer,1,12.01,16,2645.28,165.33
PROD-01749,Books,32.34,35.91,12.0,71.0,2331.0,Afternoon,Saturday,Autumn,1,14.22,7,416.99,59.57
PROD-01750,Books,6.81,6.02,20.0,113.0,2732.0,Morning,Tuesday,Winter,1,11.9,17,188.53,11.09
PROD-01751,Beauty,41.54,37.76,15.0,210.0,4773.0,Night,Wednesday,Spring,0,31.9,12,741.72,61.81
PROD-01752,Beauty,111.36,112.36,50.0,250.0,662.0,Afternoon,Wednesday,Autumn,0,4.58,32,4975.68,155.49
PROD-01753,Sports,339.02,325.2,56.0,471.0,230.0,Night,Tuesday,Spring,0,20.1,49,20790.7,424.3
PROD-01754,Home & Kitchen,67.97,67.61,62.0,14.0,3258.0,Night,Saturday,Spring,1,5.18,32,4677.76,146.18
PROD-01755,Sports,355.78,401.05,46.0,449.0,293.0,Morning,Friday,Winter,1,32.5,42,20554.38,489.39
PROD-01756,Fashion,203.43,206.17,21.0,164.0,3897.0,Evening,Sunday,Summer,1,27.93,17,6083.96,357.88
PROD-01757,Home & Kitchen,438.75,427.58,6.0,362.0,239.0,Evening,Thursday,Spring,1,8.18,6,3148.56,524.76
PROD-01758,Sports,286.91,329.04,72.0,339.0,4854.0,Morning,Tuesday,Summer,1,10.42,45,25634.25,569.65
PROD-01759,Sports,277.81,241.57,98.0,485.0,2686.0,Afternoon,Tuesday,Spring,0,13.35,91,34392.54,377.94
PROD-01760,Sports,221.91,250.68,31.0,55.0,4744.0,Afternoon,Wednesday,Winter,1,14.19,19,8869.96,466.84
PROD-01761,Home & Kitchen,336.81,336.98,24.0,483.0,676.0,Morning,Sunday,Winter,1,28.61,23,9910.93,430.91
PROD-01762,Home & Kitchen,461.98,462.5,34.0,32.0,1403.0,Evening,Tuesday,Spring,1,19.76,20,16136.8,806.84
PROD-01763,Electronics,300.52,338.56,25.0,438.0,2301.0,Afternoon,Friday,Spring,0,14.98,24,9345.36,389.39
PROD-01764,Sports,143.41,143.73,26.0,326.0,195.0,Night,Monday,Winter,1,25.18,23,4240.97,184.39
PROD-01765,Sports,52.17,51.21,51.0,241.0,559.0,Night,Sunday,Winter,1,16.03,35,2806.3,80.18
PROD-01766,Beauty,142.27,132.56,79.0,199.0,1680.0,Evening,Friday,Winter,1,4.49,65,15683.85,241.29
PROD-01767,Sports,191.97,201.12,72.0,47.0,3698.0,Morning,Thursday,Autumn,0,3.76,46,17879.28,388.68
PROD-01768,Home & Kitchen,347.41,354.67,96.0,401.0,3556.0,Morning,Wednesday,Winter,1,11.41,77,45470.81,590.53
PROD-01769,Electronics,1041.12,951.9,38.0,364.0,479.0,Morning,Wednesday,Summer,1,21.1,24,33345.36,1389.39
PROD-01770,Fashion,247.93,263.51,51.0,468.0,346.0,Afternoon,Tuesday,Winter,1,4.72,42,13510.14,321.67
PROD-01771,Home & Kitchen,106.04,110.62,41.0,365.0,3297.0,Night,Friday,Winter,1,19.25,32,5433.92,169.81
PROD-01772,Home & Kitchen,405.77,393.27,8.0,478.0,1830.0,Morning,Sunday,Spring,1,9.44,5,2428.85,485.77
PROD-01773,Home & Kitchen,447.09,380.62,41.0,443.0,3971.0,Evening,Tuesday,Spring,1,24.34,34,22489.64,661.46
PROD-01774,Home & Kitchen,52.97,52.12,29.0,213.0,1525.0,Morning,Saturday,Autumn,1,0.99,23,1887.38,82.06
PROD-01775,Books,46.47,39.59,50.0,352.0,1846.0,Afternoon,Thursday,Winter,1,16.42,34,2349.4,69.1
PROD-01776,Electronics,554.73,484.0,20.0,132.0,1135.0,Evening,Saturday,Winter,1,1.83,16,13231.36,826.96
PROD-01777,Fashion,169.18,165.66,75.0,397.0,1369.0,Night,Saturday,Spring,1,11.57,46,12287.06,267.11
PROD-01778,Electronics,714.05,624.49,85.0,304.0,3545.0,Night,Monday,Summer,1,0.55,66,81023.58,1227.63
PROD-01779,Fashion,79.74,74.37,96.0,220.0,2382.0,Evening,Monday,Winter,1,16.42,71,10532.85,148.35
PROD-01780,Books,12.44,13.02,13.0,314.0,3312.0,Morning,Sunday,Spring,1,26.85,9,178.38,19.82
PROD-01781,Electronics,316.95,298.75,16.0,139.0,439.0,Afternoon,Tuesday,Autumn,0,3.51,13,5673.98,436.46
PROD-01782,Home & Kitchen,78.56,90.29,96.0,311.0,2700.0,Night,Friday,Summer,1,25.73,56,8729.84,155.89
PROD-01783,Electronics,837.79,942.42,85.0,237.0,2320.0,Morning,Saturday,Spring,1,20.45,50,80682.5,1613.65
PROD-01784,Beauty,59.2,60.71,60.0,161.0,4558.0,Evening,Thursday,Spring,1,17.66,41,4866.7,118.7
PROD-01785,Books,16.91,19.28,35.0,487.0,2146.0,Evening,Monday,Autumn,1,20.98,24,599.76,24.99
PROD-01786,Fashion,179.13,198.91,54.0,32.0,560.0,Night,Monday,Winter,1,11.76,32,11158.08,348.69
PROD-01787,Fashion,177.98,168.31,55.0,379.0,3501.0,Morning,Friday,Spring,0,24.86,39,9958.26,255.34
PROD-01788,Electronics,739.17,794.52,85.0,105.0,790.0,Morning,Sunday,Summer,1,27.29,57,79237.41,1390.13
PROD-01789,Home & Kitchen,469.43,418.29,55.0,112.0,4549.0,Morning,Wednesday,Spring,0,27.24,42,33984.72,809.16
PROD-01790,Books,26.2,27.65,7.0,78.0,1948.0,Afternoon,Thursday,Autumn,0,9.43,4,165.4,41.35
PROD-01791,Sports,338.45,337.54,71.0,52.0,3933.0,Evening,Sunday,Winter,1,22.89,37,25888.53,699.69
PROD-01792,Beauty,20.52,17.55,78.0,62.0,3296.0,Morning,Saturday,Winter,1,5.18,40,1635.2,40.88
PROD-01793,Home & Kitchen,377.72,352.14,33.0,416.0,2351.0,Evening,Thursday,Summer,1,17.34,22,11550.88,525.04
PROD-01794,Fashion,247.34,281.13,16.0,463.0,2941.0,Morning,Friday,Summer,1,0.09,12,4169.16,347.43
PROD-01795,Home & Kitchen,427.9,404.26,18.0,292.0,954.0,Evening,Sunday,Summer,1,6.78,15,9089.25,605.95
PROD-01796,Fashion,153.32,138.67,84.0,7.0,416.0,Afternoon,Saturday,Winter,1,22.11,58,15582.86,268.67
PROD-01797,Beauty,97.75,88.58,47.0,432.0,3843.0,Night,Wednesday,Summer,1,30.6,28,4242.0,151.5
PROD-01798,Fashion,101.26,100.63,55.0,301.0,4794.0,Afternoon,Friday,Spring,0,1.72,40,6824.4,170.61
PROD-01799,Home & Kitchen,349.36,385.27,96.0,260.0,4316.0,Night,Wednesday,Winter,1,19.55,65,45137.3,694.42
PROD-01800,Sports,313.9,338.19,10.0,473.0,1560.0,Morning,Sunday,Spring,1,22.29,8,3348.0,418.5
PROD-01801,Electronics,1198.23,1175.53,24.0,205.0,1822.0,Morning,Monday,Winter,1,32.63,16,30515.04,1907.19
PROD-01802,Home & Kitchen,261.46,238.61,84.0,180.0,1826.0,Morning,Tuesday,Spring,0,22.93,66,27955.62,423.57
PROD-01803,Home & Kitchen,58.81,50.8,56.0,390.0,3527.0,Afternoon,Wednesday,Autumn,0,3.61,36,2864.16,79.56
PROD-01804,Fashion,157.05,155.29,7.0,264.0,3136.0,Night,Tuesday,Summer,1,5.14,6,1354.02,225.67
PROD-01805,Electronics,319.02,349.15,71.0,358.0,3992.0,Morning,Friday,Autumn,0,22.25,52,30190.68,580.59
PROD-01806,Electronics,444.77,475.41,18.0,348.0,4728.0,Night,Friday,Summer,1,7.55,15,10592.4,706.16
PROD-01807,Electronics,528.78,514.28,79.0,419.0,1992.0,Evening,Sunday,Summer,1,32.49,50,39243.0,784.86
PROD-01808,Home & Kitchen,373.58,384.2,80.0,159.0,3330.0,Afternoon,Thursday,Summer,1,32.22,40,30376.8,759.42
PROD-01809,Electronics,383.81,376.47,83.0,36.0,2527.0,Afternoon,Friday,Winter,1,33.2,58,43676.32,753.04
PROD-01810,Beauty,33.21,33.99,49.0,239.0,4776.0,Night,Friday,Spring,0,10.25,34,1904.34,56.01
PROD-01811,Fashion,30.34,30.5,30.0,324.0,1802.0,Evening,Monday,Spring,1,25.09,21,963.06,45.86
PROD-01812,Sports,352.46,371.6,88.0,408.0,978.0,Morning,Friday,Spring,0,23.21,68,35529.32,522.49
PROD-01813,Books,43.14,43.24,58.0,134.0,1925.0,Night,Monday,Autumn,0,1.25,34,2415.02,71.03
PROD-01814,Home & Kitchen,48.77,55.22,65.0,372.0,3113.0,Afternoon,Thursday,Autumn,0,9.29,49,3881.29,79.21
PROD-01815,Beauty,13.96,13.66,17.0,416.0,4769.0,Morning,Sunday,Autumn,1,7.24,15,306.6,20.44
PROD-01816,Electronics,758.67,648.5,64.0,404.0,4152.0,Night,Saturday,Spring,1,12.98,50,58781.0,1175.62
PROD-01817,Fashion,84.98,78.26,60.0,404.0,140.0,Night,Thursday,Winter,1,33.36,48,5290.08,110.21
PROD-01818,Fashion,157.25,157.28,32.0,493.0,2569.0,Afternoon,Wednesday,Winter,1,29.6,30,6226.8,207.56
PROD-01819,Electronics,634.6,642.33,77.0,330.0,837.0,Evening,Saturday,Winter,1,10.27,61,60159.42,986.22
PROD-01820,Fashion,232.36,236.01,17.0,185.0,1842.0,Morning,Sunday,Winter,1,18.55,10,3555.5,355.55
PROD-01821,Fashion,86.2,91.74,73.0,218.0,4722.0,Night,Wednesday,Summer,1,6.73,44,8052.44,183.01
PROD-01822,Books,42.35,39.49,96.0,373.0,4924.0,Afternoon,Monday,Autumn,0,9.71,53,3923.59,74.03
PROD-01823,Fashion,32.43,34.04,58.0,119.0,810.0,Afternoon,Friday,Summer,1,2.28,37,2057.57,55.61
PROD-01824,Beauty,143.82,152.62,14.0,301.0,747.0,Evening,Friday,Autumn,1,22.49,12,2320.68,193.39
PROD-01825,Books,58.94,57.37,57.0,286.0,3496.0,Afternoon,Sunday,Summer,1,22.99,35,3525.2,100.72
PROD-01826,Beauty,113.47,110.14,55.0,333.0,2084.0,Evening,Sunday,Autumn,1,29.35,32,5999.04,187.47
PROD-01827,Electronics,665.21,601.14,57.0,211.0,2192.0,Evening,Tuesday,Winter,1,30.5,43,45589.89,1060.23
PROD-01828,Beauty,40.8,39.75,30.0,370.0,4373.0,Afternoon,Tuesday,Autumn,0,5.6,21,1234.17,58.77
PROD-01829,Sports,329.69,358.06,64.0,36.0,4606.0,Night,Sunday,Winter,1,26.01,34,25459.54,748.81
PROD-01830,Beauty,113.09,126.96,30.0,375.0,4507.0,Afternoon,Wednesday,Winter,1,4.71,19,3606.77,189.83
PROD-01831,Home & Kitchen,134.32,138.09,57.0,406.0,3925.0,Night,Thursday,Spring,0,13.08,46,9306.72,202.32
PROD-01832,Beauty,73.17,68.77,61.0,442.0,4902.0,Afternoon,Wednesday,Winter,1,18.04,49,5989.27,122.23
PROD-01833,Sports,198.55,209.41,66.0,461.0,3613.0,Evening,Wednesday,Winter,1,1.73,39,12701.91,325.69
PROD-01834,Electronics,1026.41,1100.36,80.0,175.0,4429.0,Evening,Thursday,Summer,1,5.49,48,107871.36,2247.32
PROD-01835,Home & Kitchen,351.41,333.72,88.0,24.0,2724.0,Night,Wednesday,Autumn,0,9.49,46,31801.18,691.33
PROD-01836,Electronics,843.17,925.77,78.0,327.0,302.0,Morning,Wednesday,Autumn,0,4.46,54,69933.78,1295.07
PROD-01837,Beauty,100.98,88.06,80.0,46.0,4091.0,Morning,Wednesday,Winter,1,32.69,42,9144.66,217.73
PROD-01838,Fashion,82.21,70.14,87.0,140.0,4652.0,Night,Monday,Winter,1,10.09,44,7536.32,171.28
PROD-01839,Fashion,105.49,93.56,28.0,351.0,1595.0,Night,Saturday,Spring,1,17.54,18,2711.34,150.63
PROD-01840,Sports,42.12,37.78,32.0,297.0,2169.0,Evening,Sunday,Spring,1,34.88,27,1705.05,63.15
PROD-01841,Home & Kitchen,399.86,445.32,55.0,303.0,2881.0,Afternoon,Thursday,Spring,0,19.83,44,28112.04,638.91
PROD-01842,Electronics,633.0,618.75,49.0,375.0,3275.0,Afternoon,Tuesday,Autumn,0,14.4,44,41462.52,942.33
PROD-01843,Books,29.1,27.14,71.0,83.0,3390.0,Evening,Friday,Winter,1,32.54,50,2934.0,58.68
PROD-01844,Beauty,44.35,43.41,5.0,395.0,2001.0,Evening,Thursday,Autumn,1,7.79,4,242.64,60.66
PROD-01845,Books,16.52,16.0,18.0,293.0,4279.0,Afternoon,Thursday,Spring,0,6.28,12,282.48,23.54
PROD-01846,Sports,245.43,230.81,75.0,210.0,4077.0,Morning,Friday,Autumn,0,18.74,40,17595.2,439.88
PROD-01847,Home & Kitchen,139.3,124.17,83.0,232.0,4714.0,Morning,Saturday,Summer,1,14.96,54,14105.34,261.21
PROD-01848,Sports,49.08,51.37,33.0,254.0,2900.0,Afternoon,Monday,Summer,1,27.89,26,2156.7,82.95
PROD-01849,Sports,312.82,278.71,34.0,275.0,433.0,Evening,Monday,Winter,1,1.47,25,10540.75,421.63
PROD-01850,Electronics,576.47,624.1,58.0,167.0,4235.0,Afternoon,Monday,Summer,1,21.62,30,35543.4,1184.78
PROD-01851,Electronics,580.24,528.31,50.0,112.0,443.0,Evening,Tuesday,Autumn,1,24.87,36,31790.16,883.06
PROD-01852,Fashion,119.2,127.48,21.0,85.0,1009.0,Afternoon,Sunday,Spring,1,34.02,17,3448.28,202.84
PROD-01853,Home & Kitchen,413.07,450.94,52.0,171.0,1461.0,Afternoon,Saturday,Summer,1,5.1,34,25010.4,735.6
PROD-01854,Electronics,520.84,462.29,82.0,130.0,965.0,Evening,Friday,Autumn,1,8.62,61,55068.36,902.76
PROD-01855,Electronics,958.04,839.26,74.0,258.0,3632.0,Evening,Friday,Autumn,1,32.64,47,83215.85,1770.55
PROD-01856,Beauty,141.54,160.63,82.0,456.0,2229.0,Night,Monday,Winter,1,22.07,55,12717.65,231.23
PROD-01857,Home & Kitchen,340.61,336.83,66.0,54.0,1135.0,Night,Tuesday,Summer,1,1.33,41,26027.21,634.81
PROD-01858,Sports,186.88,194.18,88.0,155.0,73.0,Afternoon,Saturday,Winter,1,2.71,65,21716.5,334.1
PROD-01859,Sports,305.42,261.74,28.0,25.0,1121.0,Evening,Thursday,Winter,1,27.49,22,10707.4,486.7
PROD-01860,Books,30.18,28.18,9.0,487.0,3479.0,Afternoon,Thursday,Summer,1,19.86,7,286.65,40.95
PROD-01861,Books,27.79,27.84,15.0,350.0,3981.0,Night,Saturday,Spring,1,19.79,10,422.4,42.24
PROD-01862,Fashion,140.82,157.13,99.0,121.0,1515.0,Evening,Monday,Summer,1,30.8,50,14378.5,287.57
PROD-01863,Beauty,54.48,50.75,65.0,207.0,412.0,Night,Saturday,Autumn,1,8.44,37,3342.95,90.35
PROD-01864,Home & Kitchen,79.0,85.52,28.0,361.0,2808.0,Afternoon,Friday,Winter,1,5.62,18,2176.38,120.91
PROD-01865,Beauty,68.08,71.39,86.0,478.0,3925.0,Morning,Wednesday,Autumn,0,21.48,56,5692.4,101.65
PROD-01866,Home & Kitchen,88.21,78.03,34.0,287.0,396.0,Morning,Thursday,Autumn,0,30.88,31,3313.9,106.9
PROD-01867,Electronics,610.44,572.6,61.0,136.0,3987.0,Evening,Monday,Spring,1,9.28,44,49569.96,1126.59
PROD-01868,Books,35.63,32.83,28.0,348.0,894.0,Night,Tuesday,Autumn,0,23.85,26,1069.38,41.13
PROD-01869,Electronics,1130.71,1111.22,14.0,343.0,1326.0,Evening,Tuesday,Winter,1,5.33,12,17970.96,1497.58
PROD-01870,Books,6.99,7.28,30.0,322.0,3133.0,Night,Sunday,Summer,1,6.02,26,287.82,11.07
PROD-01871,Electronics,821.46,805.05,26.0,23.0,304.0,Afternoon,Monday,Winter,1,31.55,22,30251.1,1375.05
PROD-01872,Fashion,125.28,115.68,57.0,353.0,1563.0,Night,Wednesday,Spring,0,4.13,41,7101.2,173.2
PROD-01873,Sports,32.6,34.51,6.0,10.0,737.0,Night,Monday,Winter,1,0.85,4,216.72,54.18
PROD-01874,Beauty,44.94,46.08,27.0,452.0,1112.0,Morning,Tuesday,Winter,1,27.12,19,1076.73,56.67
PROD-01875,Home & Kitchen,85.69,86.18,58.0,441.0,3878.0,Night,Monday,Autumn,0,12.69,50,6474.5,129.49
PROD-01876,Electronics,416.79,423.6,42.0,282.0,1182.0,Morning,Tuesday,Autumn,0,13.88,27,16552.62,613.06
PROD-01877,Fashion,83.15,76.21,65.0,323.0,265.0,Evening,Saturday,Winter,1,28.0,47,5656.92,120.36
PROD-01878,Beauty,66.18,69.77,67.0,34.0,1113.0,Afternoon,Saturday,Summer,1,6.3,42,5434.38,129.39
PROD-01879,Books,34.1,32.95,96.0,437.0,479.0,Afternoon,Wednesday,Spring,0,22.76,81,3619.08,44.68
PROD-01880,Electronics,200.99,192.76,84.0,136.0,3133.0,Night,Friday,Winter,1,10.97,51,20917.14,410.14
PROD-01881,Home & Kitchen,106.08,94.93,26.0,131.0,4865.0,Evening,Friday,Spring,1,3.65,19,3771.31,198.49
PROD-01882,Fashion,41.52,42.73,70.0,354.0,880.0,Morning,Sunday,Autumn,1,24.06,53,3434.4,64.8
PROD-01883,Fashion,146.42,150.93,64.0,469.0,3657.0,Morning,Saturday,Summer,1,11.15,54,12305.52,227.88
PROD-01884,Beauty,56.07,53.38,61.0,247.0,1845.0,Morning,Tuesday,Winter,1,30.33,36,3289.68,91.38
PROD-01885,Sports,230.65,255.55,80.0,254.0,405.0,Afternoon,Friday,Winter,1,32.17,63,24727.5,392.5
PROD-01886,Fashion,71.02,78.38,19.0,274.0,3455.0,Morning,Saturday,Summer,1,29.72,14,1635.34,116.81
PROD-01887,Sports,34.09,30.09,40.0,146.0,1089.0,Afternoon,Wednesday,Autumn,0,11.28,27,1338.39,49.57
PROD-01888,Home & Kitchen,472.44,500.09,82.0,298.0,2592.0,Night,Friday,Summer,1,8.28,64,55411.84,865.81
PROD-01889,Electronics,308.31,298.49,89.0,480.0,2560.0,Night,Wednesday,Summer,1,31.25,76,37249.12,490.12
PROD-01890,Home & Kitchen,89.62,103.06,8.0,191.0,3006.0,Night,Wednesday,Winter,1,15.85,6,927.36,154.56
PROD-01891,Fashion,53.71,49.28,49.0,386.0,717.0,Afternoon,Tuesday,Summer,1,24.77,46,3230.58,70.23
PROD-01892,Fashion,245.69,229.52,30.0,387.0,1291.0,Evening,Monday,Winter,1,28.95,23,7355.4,319.8
PROD-01893,Beauty,96.47,94.8,20.0,425.0,3699.0,Night,Saturday,Autumn,1,9.72,14,1892.66,135.19
PROD-01894,Books,38.57,35.89,10.0,362.0,4666.0,Morning,Saturday,Winter,1,4.17,7,394.8,56.4
PROD-01895,Electronics,1186.7,1255.05,56.0,460.0,108.0,Night,Friday,Autumn,0,21.87,52,81079.44,1559.22
PROD-01896,Beauty,22.38,22.25,68.0,357.0,2098.0,Evening,Tuesday,Winter,1,20.66,53,2004.99,37.83
PROD-01897,Sports,390.44,357.74,55.0,488.0,4412.0,Afternoon,Monday,Summer,1,9.46,49,29134.91,594.59
PROD-01898,Beauty,38.56,38.64,39.0,357.0,1470.0,Afternoon,Friday,Summer,1,20.46,34,1900.6,55.9
PROD-01899,Books,39.27,43.85,78.0,418.0,2265.0,Afternoon,Tuesday,Summer,1,27.66,59,3718.18,63.02
PROD-01900,Home & Kitchen,227.44,247.39,66.0,445.0,4526.0,Morning,Thursday,Spring,0,12.25,41,15028.14,366.54
PROD-01901,Sports,168.98,168.92,91.0,491.0,4846.0,Morning,Sunday,Spring,1,8.48,55,15606.25,283.75
PROD-01902,Sports,374.22,350.47,37.0,298.0,3293.0,Afternoon,Monday,Summer,1,25.38,26,16040.7,616.95
PROD-01903,Books,13.21,11.94,27.0,355.0,3485.0,Morning,Friday,Winter,1,27.51,23,421.13,18.31
PROD-01904,Fashion,249.33,277.63,48.0,483.0,3089.0,Evening,Sunday,Winter,1,33.4,31,11944.61,385.31
PROD-01905,Fashion,107.2,113.96,53.0,190.0,1453.0,Afternoon,Wednesday,Autumn,0,5.17,45,7517.7,167.06
PROD-01906,Fashion,169.22,172.88,48.0,60.0,4439.0,Afternoon,Saturday,Summer,1,31.12,30,10471.2,349.04
PROD-01907,Fashion,242.62,270.24,84.0,442.0,218.0,Morning,Saturday,Autumn,1,26.78,57,21323.7,374.1
PROD-01908,Electronics,257.6,228.37,9.0,316.0,339.0,Night,Thursday,Winter,1,24.57,9,2916.54,324.06
PROD-01909,Electronics,1122.86,1184.34,55.0,214.0,3028.0,Evening,Wednesday,Spring,1,10.96,37,75844.45,2049.85
PROD-01910,Beauty,89.49,81.89,45.0,358.0,4196.0,Afternoon,Friday,Winter,1,0.78,35,5065.9,144.74
PROD-01911,Electronics,904.4,801.45,25.0,17.0,4080.0,Evening,Friday,Winter,1,17.76,16,25921.44,1620.09
PROD-01912,Beauty,30.89,30.57,65.0,239.0,3405.0,Afternoon,Thursday,Winter,1,10.0,41,2316.91,56.51
PROD-01913,Electronics,733.39,708.61,81.0,133.0,1912.0,Morning,Tuesday,Spring,0,10.14,43,56259.05,1308.35
PROD-01914,Books,42.04,47.61,56.0,144.0,1831.0,Evening,Saturday,Winter,1,32.45,36,2883.24,80.09
PROD-01915,Fashion,124.94,118.34,13.0,484.0,2156.0,Night,Tuesday,Autumn,0,5.35,12,1674.6,139.55
PROD-01916,Sports,83.12,90.97,12.0,275.0,1318.0,Evening,Monday,Autumn,1,32.7,11,1336.17,121.47
PROD-01917,Fashion,76.15,81.83,45.0,71.0,2124.0,Evening,Monday,Spring,1,17.63,32,4744.0,148.25
PROD-01918,Home & Kitchen,431.56,453.31,68.0,183.0,568.0,Morning,Thursday,Summer,1,29.34,40,28695.6,717.39
PROD-01919,Home & Kitchen,46.2,52.03,34.0,122.0,1633.0,Evening,Monday,Summer,1,9.93,28,2240.28,80.01
PROD-01920,Sports,290.82,282.79,34.0,454.0,4708.0,Evening,Wednesday,Winter,1,22.19,22,9792.42,445.11
PROD-01921,Home & Kitchen,499.71,483.17,86.0,146.0,3549.0,Afternoon,Tuesday,Summer,1,19.48,42,41812.26,995.53
PROD-01922,Sports,27.81,24.98,6.0,179.0,752.0,Morning,Thursday,Spring,0,32.35,6,201.06,33.51
PROD-01923,Books,13.86,12.93,12.0,167.0,1467.0,Night,Saturday,Winter,1,6.28,10,211.9,21.19
PROD-01924,Home & Kitchen,346.85,386.37,19.0,88.0,1334.0,Afternoon,Thursday,Spring,0,7.16,17,9034.82,531.46
PROD-01925,Home & Kitchen,58.2,57.75,98.0,390.0,1444.0,Afternoon,Thursday,Winter,1,33.21,79,7422.05,93.95
PROD-01926,Electronics,789.79,752.2,52.0,288.0,3470.0,Evening,Tuesday,Winter,1,3.43,32,41491.2,1296.6
PROD-01927,Home & Kitchen,351.48,321.55,20.0,219.0,4480.0,Afternoon,Monday,Summer,1,22.21,12,6868.56,572.38
PROD-01928,Electronics,788.15,784.59,34.0,198.0,3565.0,Evening,Sunday,Autumn,1,2.12,19,25323.39,1332.81
PROD-01929,Fashion,103.99,110.75,97.0,333.0,2467.0,Evening,Friday,Winter,1,2.69,64,12462.72,194.73
PROD-01930,Beauty,107.62,100.73,70.0,48.0,845.0,Afternoon,Monday,Autumn,0,20.9,49,8794.52,179.48
PROD-01931,Electronics,794.29,855.71,26.0,465.0,757.0,Morning,Thursday,Autumn,0,19.3,18,17583.48,976.86
PROD-01932,Home & Kitchen,127.59,132.56,27.0,282.0,4079.0,Morning,Monday,Spring,0,20.06,20,3903.6,195.18
PROD-01933,Beauty,88.84,96.5,12.0,114.0,3404.0,Night,Monday,Autumn,0,16.58,8,1251.6,156.45
PROD-01934,Beauty,133.47,123.49,78.0,269.0,2575.0,Evening,Wednesday,Autumn,1,25.98,61,13170.51,215.91
PROD-01935,Electronics,866.83,900.91,18.0,426.0,2907.0,Afternoon,Friday,Autumn,0,34.73,14,15070.02,1076.43
PROD-01936,Electronics,671.79,602.01,32.0,87.0,4249.0,Afternoon,Friday,Winter,1,9.65,19,24320.0,1280.0
PROD-01937,Home & Kitchen,181.14,173.74,38.0,262.0,4078.0,Evening,Saturday,Winter,1,11.32,28,8688.4,310.3
PROD-01938,Sports,57.21,61.06,63.0,299.0,482.0,Night,Tuesday,Autumn,0,11.31,51,4306.44,84.44
PROD-01939,Beauty,44.25,46.0,62.0,405.0,2005.0,Night,Tuesday,Summer,1,26.71,41,2841.71,69.31
PROD-01940,Fashion,22.57,20.46,80.0,284.0,262.0,Evening,Thursday,Summer,1,12.18,48,1671.36,34.82
PROD-01941,Electronics,1186.63,1314.19,33.0,368.0,1954.0,Afternoon,Sunday,Spring,1,23.69,29,52703.73,1817.37
